Svtotal,Ax,Ay,Az
0.908333628,0.253014803,0.755605372,-0.436020655
0.872386737,0.239258658,0.713108711,-0.441916146
0.848791196,0.223782995,0.700580794,-0.423738383
0.849685587,0.20413136,0.736936319,-0.370433323
0.888550048,0.177847298,0.815542859,-0.304600345
0.963916962,0.143948228,0.921170398,-0.244662858
1.051911166,0.124787883,1.024341483,-0.20413136
1.118239019,0.123805302,1.096069951,-0.183742789
1.12853969,0.126261756,1.107615287,-0.175636489
1.088724698,0.139280964,1.062907817,-0.19012957
1.023209563,0.144685164,0.993144512,-0.199218452
0.987206083,0.136087574,0.954578178,-0.211746369
0.96303317,0.116927229,0.932715734,-0.209289915
0.952970172,0.093099622,0.928294116,-0.194305543
0.956457324,0.068289432,0.93615477,-0.183742789
0.964999249,0.055515869,0.946471879,-0.179812462
0.963094353,0.047163924,0.94745446,-0.166301963
0.956468081,0.042496661,0.942295906,-0.158441309
0.94877453,0.045690052,0.935909125,-0.148861136
0.936703138,0.051094251,0.925100725,-0.137807092
0.930149164,0.066324269,0.91945088,-0.124050947
0.946621626,0.080326059,0.937628643,-0.102434148
0.960401763,0.073447986,0.95285866,-0.095064785
0.967752095,0.066569914,0.960719314,-0.095556076
0.965679776,0.050848606,0.959245442,-0.098995112
0.956063853,0.045935697,0.948682688,-0.109312221
0.92804704,0.047655215,0.918713944,-0.122331429
0.909380943,0.048883442,0.898325373,-0.132648537
0.908134612,0.062639587,0.8968515,-0.128226919
0.930051006,0.082045577,0.914783617,-0.146404682
0.96613791,0.097766885,0.948437042,-0.155984854
1.010047928,0.108575284,0.99486403,-0.136578864
1.042776146,0.102679794,1.028517456,-0.137807092
1.089563026,0.08941494,1.076172671,-0.144930809
1.139544164,0.063622169,1.127758213,-0.150580654
1.167131075,0.047163924,1.155024857,-0.160897763
1.175530162,0.037338107,1.163868093,-0.160897763
1.180248526,0.043233597,1.169517938,-0.152791463
1.201102964,0.05330506,1.191134737,-0.144930809
1.221783572,0.075167505,1.211768953,-0.13682451
1.255768751,0.119629329,1.236333497,-0.184725371
1.304259961,0.208307333,1.274899831,-0.179812462
1.363872038,0.263086266,1.333117801,-0.117172875
1.416577552,0.275368538,1.378316561,-0.176373426
1.421108824,0.267262238,1.367016871,-0.281755319
1.346084696,0.267507884,1.29111243,-0.27094692
1.225451535,0.306565509,1.160674702,-0.24613673
1.110292007,0.339973288,1.029008746,-0.241469467
0.995827373,0.346114424,0.901518763,-0.243188985
0.889938882,0.332849571,0.783363307,-0.259892875
0.800396039,0.339727643,0.670366405,-0.275368538
0.738170309,0.35225556,0.579968883,-0.290598555
0.701187151,0.359379278,0.526909468,-0.291335491
0.683465518,0.345623133,0.516346714,-0.284703064
0.713720151,0.314671808,0.576038556,-0.280281447
0.778528801,0.266770947,0.678472704,-0.273157729
0.885002668,0.213711532,0.819473186,-0.25694513
1.010028841,0.179812462,0.968088677,-0.225011223
1.107278774,0.1454221,1.081822516,-0.185953598
1.152513063,0.115207711,1.134144995,-0.169495353
1.136288071,0.07811525,1.121371432,-0.166056317
1.079298722,0.056744097,1.063399108,-0.175636489
1.01826189,0.056252806,1.002479039,-0.169495353
0.973497123,0.075658795,0.960719314,-0.137807092
0.938238407,0.102925439,0.926574598,-0.105627539
0.926584301,0.117172875,0.915520553,-0.081554286
0.92628192,0.144439518,0.913309744,-0.054778933
0.924552688,0.149598073,0.911344581,-0.043233597
0.926474205,0.160652117,0.912081517,-0.025547126
0.924370709,0.162371636,0.909870708,-0.015230017
0.915935723,0.153037109,0.902992636,-0.011054045
0.904578483,0.138544028,0.893903755,0.001965164
0.887450341,0.127735629,0.878182447,-0.006878072
0.893479529,0.082782513,0.888008264,0.053796351
0.92334069,0.048637797,0.920187817,0.05870926
0.934775439,0.03610988,0.932470089,0.054778933
0.980542935,0.016212599,0.978405786,0.062639587
1.008326267,0.012282272,1.006163721,0.064850396
1.049583088,0.021862444,1.048906027,0.03070568
1.123203263,0.041759725,1.122354013,-0.012773563
1.152519136,0.074430568,1.150111948,0.001719518
1.174435882,0.084502031,1.17050052,0.045690052
1.219767636,0.023827608,1.200223618,-0.216167987
1.371258082,0.012282272,1.362103962,-0.157704372
1.280098454,0.079097832,1.261634978,-0.201674906
1.074463907,0.111768675,1.044730055,-0.224765577
0.971151284,0.088186713,0.941067679,-0.223046059
0.78097763,0.019651635,0.749709882,-0.217887505
0.646846947,-0.028986162,0.580460174,-0.283966128
0.686295816,-0.019897281,0.592005509,-0.346605715
0.794323083,0.0081063,0.707704511,-0.360607505
0.917777025,0.073693632,0.854109193,-0.327691016
1.001264402,0.012527917,0.98626644,-0.172197453
0.803598148,0.027512289,0.792943479,-0.127489983
0.808510834,0.054287642,0.798593324,-0.113979484
0.86170379,0.051339897,0.852389675,-0.115453357
0.876925079,0.037338107,0.870321792,-0.10071463
0.890212634,0.032179553,0.884323582,-0.097029949
0.962780468,0.025055835,0.957525923,-0.097275594
0.989901565,0.027757935,0.985283858,-0.091380104
1.012237288,0.035127298,1.007883239,-0.086958486
1.033788932,0.077132668,1.024587128,-0.113979484
1.032386822,0.080326059,1.022621965,-0.116681584
1.08191594,0.092608331,1.072487989,-0.108329639
1.191455669,0.045935697,1.186467473,-0.098749467
1.269051272,0.066569914,1.258932878,-0.1454221
1.340568998,0.18423408,1.30511422,-0.244662858
1.476273688,0.283474837,1.431375976,-0.224028641
1.57589719,0.316882617,1.529388507,-0.209781205
1.33253504,0.144193873,1.30192083,-0.244662858
1.014323235,0.191357797,0.94696317,-0.309021963
0.772731369,0.254979966,0.650960415,-0.329164889
0.693164337,0.351027333,0.498905888,-0.329164889
0.738642153,0.328919244,0.566704029,-0.34095587
0.820967052,0.306565509,0.685350776,-0.332112634
1.077185055,0.196516352,1.021885029,-0.278316283
1.167808676,0.126261756,1.131442895,-0.260138521
1.198567561,0.060674424,1.172220038,-0.242452049
1.161423848,0.001719518,1.136355804,-0.239995594
0.946520203,0.055270224,0.926574598,-0.185216661
0.922921987,0.074184923,0.908642481,-0.143702582
0.900339195,0.100223339,0.887516973,-0.113488193
0.891225217,0.105627539,0.879901965,-0.094327849
0.926256807,0.056744097,0.921416044,-0.075658795
0.922559639,0.026038417,0.919696526,-0.067798141
0.90828211,-0.005649845,0.906186027,-0.06141136
0.889500589,-0.038075043,0.887271328,-0.05011167
0.874682704,-0.071482823,0.871058729,-0.034881652
0.882805761,-0.090888813,0.877691156,-0.027266644
0.901810311,-0.100960276,0.895623273,-0.030460035
0.93025542,-0.097029949,0.92485508,-0.024564544
0.948621592,-0.084256386,0.944506715,-0.026284062
0.955896585,-0.073693632,0.952367369,-0.03610988
0.986014369,-0.004667263,0.983318695,-0.07271105
1.023833012,0.028494871,1.020902447,-0.071974114
1.171412455,0.104890603,1.165587611,-0.051094251
1.207985195,0.056989742,1.183274082,-0.236310913
1.193874567,0.206096524,1.133408058,-0.313443581
1.010706661,0.169004062,0.957034633,-0.277579347
0.862410553,0.024810189,0.787784925,-0.350044751
0.896675878,0.065341687,0.819227541,-0.358642342
