Svtotal,Ax,Ay,Az
1.02280918,0.59618148,0.69886128,-0.4497768
1.0160361,0.59053164,0.6357304,-0.52862899
0.99827807,0.43921405,0.63720427,-0.63057184
1.02406864,0.59716406,0.63229136,-0.54066561
0.96541899,0.48293893,0.5195401,-0.65489074
0.98685707,0.33014747,0.6757706,-0.63892379
1.08501374,0.35151862,0.75093811,-0.69984386
2.06114162,0.81529721,0.7487273,-1.73867842
1.17571207,0.75511408,0.74700778,-0.50406444
1.81157385,0.90004489,1.05504716,-1.16558761
1.46795994,0.81775367,1.02016551,-0.66741866
1.39727557,0.74528826,0.98356434,-0.65538203
1.36754302,0.75781618,0.98995112,-0.56203677
1.39072076,0.81406899,0.98528386,-0.54828062
1.33807766,0.88309536,0.86590017,-0.51069687
1.35273009,0.87105873,0.89906231,-0.51266203
1.34111367,0.68264868,1.02507842,-0.53083979
1.23425396,0.40212158,1.06339911,-0.48048248
1.18971075,0.34832523,1.07248799,-0.37927656
1.07805335,0.22623945,1.00567243,-0.31565439
0.99353672,0.19749893,0.9346809,-0.27291208
0.87411797,0.1859536,0.82807078,-0.20928991
1.17284145,0.39131319,1.10221109,-0.08695849
1.01638219,0.44805728,0.89807973,-0.16040647
0.81810409,0.56400193,0.50062541,-0.31712826
0.70647312,0.51929446,0.30337212,-0.37067897
0.47152236,0.36478348,0.14296565,-0.26234933
0.34841929,0.24589109,0.0729567,-0.23581962
0.23621412,0.15696744,-0.13682451,-0.11152303
0.2879872,0.11471642,-0.23188929,-0.1265074
0.12322149,-0.00712372,-0.12012062,-0.02652971
0.0756229,0.03021439,0.01326485,-0.06804379
1.20988357,0.51045122,1.08870059,0.13412241
2.91619087,1.05209942,2.66009447,-0.56670403
1.78372004,1.36996462,0.84747677,-0.76592248
1.74529315,1.2039083,0.51241639,-1.15502486
1.26721883,0.60723553,0.98110789,-0.52396172
1.01518024,0.52199656,0.83568579,-0.24441721
0.76966741,0.43921405,0.53820916,-0.3313757
0.74795584,0.53108544,0.36208138,-0.38246995
0.77540974,0.35372943,0.38541769,-0.57235387
1.22826053,0.57824936,0.91380104,-0.58242534
1.24143411,0.56989742,0.95212172,-0.55663257
1.06852022,0.47114795,0.78975009,-0.54410465
1.0283072,0.37657446,0.77795911,-0.55712386
1.05441659,0.37362671,0.8243861,-0.54091126
1.08459274,0.38050479,0.85558307,-0.54729804
0.96886837,0.29796792,0.82487739,-0.41170176
0.90807531,0.26480578,0.80571704,-0.32449763
0.87762739,0.24933012,0.8184906,-0.19528812
0.89351502,0.25497997,0.83298369,-0.19872716
0.92161236,0.30902196,0.85165274,-0.16900406
1.07007262,0.51290768,0.91871394,-0.19479683
1.1655107,0.58193405,1.00272468,-0.11962933
1.20251183,0.60477907,1.03883456,-0.03316213
1.26190578,0.63941508,1.08673542,0.05060296
1.35034375,0.65366251,1.17615036,0.11324255
1.43318495,0.64015202,1.28226919,-0.00319339
1.35661661,0.63720427,1.19752152,0.01793212
1.26285706,0.60969198,1.10589577,-0.00884324
1.25490574,0.59618148,1.10417625,0.01228227
0.97590803,0.48097377,0.8347032,-0.15598485
0.93195381,0.45591794,0.79785639,-0.15524792
0.89846834,0.44044227,0.77402878,-0.11889239
0.92054523,0.43700324,0.80645398,-0.0778696
0.94545748,0.46623504,0.81799931,-0.0859759
0.9074885,0.45665487,0.7757483,-0.11496207
0.83888044,0.39548916,0.72416276,-0.15131759
0.83100611,0.38836544,0.71998678,-0.14615904
0.86429809,0.42594919,0.74086665,-0.1292095
0.90791741,0.46967408,0.76395732,-0.14173742
0.98913134,0.55958031,0.794663,-0.18374279
1.00532475,0.59200551,0.78729363,-0.20093797
1.03768162,0.65243429,0.75585102,-0.28249226
1.02429023,0.66569914,0.71826727,-0.30017873
0.96908536,0.65489074,0.67331415,-0.23852172
0.93842303,0.72047807,0.5411569,-0.26210368
0.9879844,0.73472551,0.57874066,-0.31835649
1.0127481,0.74725343,0.60772682,-0.31295229
0.99650762,0.78262637,0.55417611,-0.27094692
1.74363744,0.64776702,1.38200124,-0.84305515
2.91021898,0.5924968,1.69986644,-0.89464069
1.54411922,0.58930341,1.311501,-0.56301935
1.17331322,0.64015202,0.92829412,-0.32425198
0.62585527,0.40015642,0.47606086,-0.0702546
0.81448864,0.43528372,0.60502472,-0.32842795
0.97525246,0.43061646,0.70770451,-0.5146272
1.16542365,0.40408675,0.86344372,-0.6703664
1.31787551,0.41931677,0.99388145,-0.75707924
1.25973194,0.47041102,1.0395715,-0.53378754
1.00399489,0.48171071,0.8590221,-0.19504248
0.90390926,0.35422072,0.67945529,-0.4794999
1.0612119,0.43405549,0.77476572,-0.58095146
1.05929904,0.45984826,0.83028159,-0.47041102
0.95338172,0.30582857,0.85042451,-0.30361776
0.95523224,0.31049584,0.83028159,-0.35594024
1.02970519,0.35962492,0.8536179,-0.4497768
1.04570629,0.40482368,0.85705694,-0.4416705
1.03548658,0.41514079,0.85116145,-0.41882547
1.02271838,0.41710596,0.84207257,-0.40359546
1.03075464,0.42201887,0.85067016,-0.40089336
1.05966187,0.4389684,0.89783408,-0.35225556
1.04060534,0.43774017,0.87548035,-0.35323814
1.0099126,0.43749453,0.82217529,-0.39057625
1.13262698,0.44314437,0.93541783,-0.45984826
