Svtotal,Ax,Ay,Az
1.01416415,0.14861549,1.00321598,0.00024565
1.00693781,0.14566775,0.9963379,0.00393033
0.99564418,0.15303711,0.98380999,0.00221081
0.98373939,0.18742747,0.96464964,0.04544441
0.98941147,0.19577942,0.96907126,0.03881198
1.00452341,0.23508269,0.97644062,0.01916034
1.01673834,0.26185804,0.98233611,-0.01424744
1.01117892,0.22795897,0.98503821,-0.01473873
1.02363874,0.23778479,0.99510968,-0.0324252
1.01761647,0.21248331,0.9936358,-0.05551587
1.07104372,0.24539979,1.04178231,-0.04004021
1.0728936,0.26824482,1.03834327,-0.03144262
1.05812385,0.29747663,1.0152526,-0.01989728
1.0693593,0.33972764,1.01377873,-0.01916034
1.06554165,0.32425198,1.01500696,0.00073694
1.1515498,0.18669053,1.13611016,0.0216168
1.27278515,0.3448862,1.22429687,-0.04618134
0.89677537,-0.0648504,0.89439505,0.00761501
0.75202569,-0.13068337,0.72883002,0.13142031
1.02585859,-0.04175972,1.0098484,0.17563649
1.04620407,0.04397053,1.03220214,0.16482809
1.0429434,0.13142031,1.02507842,0.14026355
1.15995043,0.35446637,1.10073721,0.09064317
1.07511469,0.29403759,1.02974568,0.09506479
0.96451912,0.27905322,0.90987071,0.15672179
0.86320066,0.18988392,0.82192964,0.18300585
0.88637705,0.07050024,0.86098727,0.19848152
0.91999255,0.06337652,0.90127312,0.17342568
0.98668716,0.1643368,0.95605205,0.18030375
0.94547408,0.25006706,0.89709715,0.16310857
0.91512382,0.23655656,0.86761969,0.16949535
0.91716353,0.23508269,0.86860227,0.17735601
0.94485343,0.19799022,0.89562327,0.22673074
1.00317775,0.29231807,0.9427872,0.17907553
1.0069026,0.32154988,0.94303284,0.1454221
1.00665804,0.3340778,0.94033074,0.13240289
1.01501626,0.36159009,0.93050493,0.18349714
1.07558368,0.51069687,0.92706589,0.1913578
1.11212863,0.57014307,0.91797701,0.26284062
2.03731108,0.53280496,1.9499335,0.25399738
1.14282372,-0.03291649,1.14225129,0.01498437
0.98895649,0.02235374,0.97275594,0.17686472
0.77179373,0.0054042,0.72809308,0.25596255
0.75187069,0.04397053,0.72539098,0.19283167
0.69549634,0.13707016,0.6811748,0.03046003
0.97680346,0.22132654,0.93640042,-0.16826713
1.11363758,0.1021885,1.10859787,-0.02751229
1.01852088,0.02898616,1.0179547,0.01768647
0.86422985,-0.04470747,0.8590221,0.08351945
0.89473002,-0.05207683,0.88751697,0.10071463
0.95073128,-0.01547566,0.94868269,0.06042878
1.05581822,0.08769542,1.05185377,0.02579277
0.95744021,0.07320234,0.95408689,-0.0324252
0.94709296,0.10046898,0.94155897,-0.0189147
0.96017536,0.14493081,0.94917398,0.00073694
0.98271897,0.27684241,0.9427872,0.01572131
0.99849012,0.339482,0.93861122,0.02726664
1.00931108,0.37927656,0.93492654,0.02775793
1.02892275,0.37534623,0.95801721,0.00049129
1.07804112,0.38738286,1.00567243,0.027021
1.08496299,0.37313542,1.0179547,0.04102279
1.03570188,0.30902196,0.98847725,0.00982582
1.0406482,0.27831628,1.00272468,0.00564985
1.00028319,0.17391697,0.98356434,0.054042
1.05563838,0.088678,1.05087119,0.04667263
1.06526076,0.11225997,1.0584862,0.04225102
1.04682541,0.2773337,1.00935711,0.01129969
1.04676094,0.43847711,0.94327849,-0.11692723
1.16659412,0.27487725,1.13340806,-0.02775793
1.24940412,0.26873611,1.2201209,0.00982582
1.33935447,0.22304606,1.32034424,-0.02849487
1.01131353,0.02947745,1.01058534,-0.02456454
0.86321573,-0.07393928,0.85975904,-0.02210809
0.8745147,-0.17121487,0.84723112,0.13289418
1.06274683,-0.04691828,1.04620393,0.18079504
1.15891015,0.23557398,1.12702128,0.1319116
1.02334457,0.2557169,0.98135353,0.13707016
1.01560253,0.25645384,0.97054513,0.15401969
0.90946451,0.17293439,0.87376083,0.18374279
0.88593689,0.11373384,0.8644263,0.15721308
0.88862223,0.04470747,0.87130437,0.16875842
0.88494331,0.02186244,0.87081308,0.15598485
0.88711551,0.06853508,0.87449776,0.13240289
0.89999987,0.11913804,0.87990196,0.14689597
