Svtotal,Ax,Ay,Az
0.92913526,-0.11397948,0.89267553,0.23115236
1.09044988,-0.0967843,1.02556971,0.35765976
1.30326486,-0.12012062,1.2147167,0.45665487
1.1350001,-0.01670389,1.06364475,0.3957348
1.11318312,0.00417597,1.02630665,0.43110775
1.20029621,0.09285398,1.05676668,0.56154547
1.17269558,0.11201432,1.03367601,0.54238513
1.07750386,0.03979456,0.95752592,0.49251911
0.88734416,0.00712372,0.79539993,0.39327835
0.76846846,0.11201432,0.70303725,0.28937033
0.76851847,0.16310857,0.71212613,0.23852172
1.04460101,0.07271105,0.9752124,0.36723993
1.06873516,0.05969184,0.98577515,0.40850837
1.06990056,-0.02186244,0.97938837,0.43012516
1.07854778,-0.14173742,0.97766885,0.43282726
1.04379892,-0.05207683,0.94106768,0.44854857
1.03317324,0.01007146,0.95040221,0.40506933
1.03558355,0.01744083,0.93983945,0.43454678
0.94170431,-0.05551587,0.83347498,0.43479243
0.86770808,-0.02603842,0.77697653,0.38541769
0.87821821,-0.12405095,0.76641377,0.41047353
0.85995434,-0.13510499,0.767642,0.36330961
0.84488209,-0.12282272,0.74970988,0.36969639
0.85646719,-0.01523002,0.76469425,0.38541769
1.65566929,0.37829398,1.58736083,0.2800358
1.11863524,0,1.07936606,0.29379195
0.96115398,-0.09334527,0.9022557,0.3178652
0.93872581,-0.0675525,0.85754823,0.37583752
0.99690713,-0.09604737,0.96219319,0.24245205
1.03571252,0.11741852,1.02900875,-0.00736936
1.04365037,0.14714162,1.03269343,0.03316213
1.07506193,0.15131759,1.05750362,0.12061191
1.08725172,0.01179098,1.0828051,0.09752124
1.17560184,0.08794107,1.16706148,0.11078609
0.99480486,-0.01547566,0.98651209,0.12724434
0.93468219,0.04347924,0.92362685,0.13657886
0.91601685,-0.09776688,0.89464069,0.17072358
0.87655989,-0.04200537,0.86123291,0.15770437
0.89914704,-0.0378294,0.87941067,0.18349714
0.93335166,-0.03021439,0.91502926,0.18153198
0.96258672,-0.02087986,0.94843704,0.16310857
1.01064976,-0.04642699,1.00026823,0.13682451
0.91870807,-0.01866905,0.90716861,0.14394823
0.98844834,-0.05625281,0.97570369,0.14787855
1.3988669,0.23188929,1.36971897,0.16409115
1.14548662,0.23827608,1.11768675,0.0783609
1.01764303,0.29551146,0.96342141,0.14173742
0.882198,0.28421177,0.81062995,0.20093797
0.92397608,0.27807064,0.83765095,0.27340337
1.00071578,0.20634217,0.92559202,0.31958472
1.12904462,-0.04667263,1.06560992,0.37018768
1.10483198,-0.01228227,1.04816909,0.34906217
0.94308307,0.10046898,0.90815119,0.23360881
0.9540435,0.04470747,0.90594038,0.29575711
0.94940129,0.10513625,0.90692296,0.26038417
0.90987197,0.21862444,0.8536179,0.22673074
0.87538567,0.05600716,0.83666837,0.25129528
0.86610963,-0.09457349,0.79490864,0.33063876
0.8520405,0.11250561,0.8135777,0.22673074
0.84526981,0.09825818,0.80645398,0.23336317
0.94364158,-0.03439036,0.8806389,0.33727119
0.96307208,-0.07000895,0.89292117,0.35397508
1.05020634,-0.09064317,0.96735174,0.39868255
1.06930095,-0.10513625,0.98135353,0.41145611
1.03645089,-0.1211032,0.93001363,0.44117921
0.94548968,-0.14272,0.83666837,0.41661467
0.85852789,-0.14026355,0.76788764,0.35741411
0.96834722,0.02259938,0.83887918,0.48318458
2.07510513,0.58881212,1.98899112,0.05723539
1.07852946,0.27438596,1.04276489,-0.02407325
0.79891462,0.36674864,0.70917838,-0.02874052
0.5408779,0.26185804,0.47188489,-0.03610988
0.52909804,0.21248331,0.48392152,0.02481019
0.76524484,0.12331401,0.75241198,0.06534169
0.96765329,0.09801253,0.95998238,0.07197411
1.22915004,0.02137115,1.22896413,-0.00049129
1.10429043,0.14738726,1.0936135,0.04175972
1.05730143,0.0783609,1.04964296,0.09997769
1.05206343,0.08229122,1.04325618,0.10808399
1.0218395,0.1319116,1.01328744,-0.00196516
1.00497758,0.11766417,0.99707484,0.04446182
1.01314046,0.01301921,1.00763759,0.10464496
1.10662791,0.1075927,1.09778947,0.08892365
1.09917493,0.10611883,1.09263092,0.05551587
0.95293373,0.0486378,0.95113914,0.0324252
1.13564211,0.09973205,1.1255474,0.11348819
1.01949137,0.03316213,1.01672647,0.06730685
1.00460987,-0.18374279,0.98700338,0.03610988
1.00563097,0.04249666,1.0044442,-0.02407325
0.98572569,0.02137115,0.98503821,0.02996874
0.95792916,-0.02751229,0.95752592,-0.00393033
0.92271222,-0.05723539,0.92092475,-0.00442162
0.90725484,-0.09506479,0.9022557,-0.00294775
0.77953741,-0.13633322,0.76371167,-0.07639573
0.66064161,0.0351273,0.65636461,-0.06632427
0.73089182,0.19799022,0.70328289,-0.01989728
0.80030685,0.05649845,0.78311766,0.15500227
1.27915065,-0.15647615,1.25844159,0.16753019
1.17688571,0.04495312,1.17590472,0.01694954
1.19235846,0.35250121,1.1390579,0.00294775
1.08471155,0.29035291,1.04276489,0.0702546
0.94735548,0.23066107,0.9157662,-0.0751675
1.08976183,0.13854403,1.07985735,0.04790086
1.05246802,0.13903532,1.04202795,0.05035732
0.98067739,0.21715057,0.94573494,0.14198306
0.91383125,0.15451098,0.90029054,0.02628406
0.9470129,0.09359091,0.92853976,0.16089776
0.9922135,0.13215725,0.97324723,0.14075484
0.98800126,0.13264854,0.96759739,0.14935243
0.87834353,0.11790981,0.85853081,0.14321129
0.87060598,0.08794107,0.85435484,0.14247435
1.02664631,0.08990623,0.95113914,0.37583752
0.96387123,-0.01007146,0.8968515,0.3529925
0.85815119,0.06092007,0.77992427,0.35274685
0.78767496,0.26013852,0.65071477,0.35962492
0.8045562,0.1805494,0.72858437,0.28961597
0.59534953,0.01866905,0.59200551,0.06018313
1.12100336,0.17121487,1.06536427,0.30386341
1.08371134,0.10980351,0.94033074,0.52740076
0.96963026,0.05060296,0.8860431,0.39057625
1.01197436,0.05969184,0.94524365,0.35643153
0.98315919,0.19627071,0.90864248,0.32007601
1.0540266,0.04986602,0.82340351,0.65611897
0.9875873,0.10415367,0.96047367,0.2048683
0.72545333,0.32965618,0.64604751,0.01523002
0.67808336,0.56031725,0.16138905,0.34611442
0.56582943,0.22181783,0.38615463,0.34906217
1.28505331,0.8590221,0.95285866,0.07418492
1.40220661,1.33459167,-0.08818671,-0.42103628
1.30844482,1.24026382,0.3340778,-0.24933012
0.94152218,0.43823146,0.78459153,-0.28077274
0.83067638,-0.0513399,0.81922754,0.12748998
0.69250538,0.20167491,0.66201446,-0.02505583
11.40126517,8.01025214,1.23240317,8.01909538
2.65555225,-2.28180049,-0.7784504,1.11326513
3.95579907,-3.43535147,0.96759739,1.70600758
2.00506376,0.4930104,-1.60578424,-1.09484172
2.94957086,2.00029081,-2.12802644,0.41268434
3.08714302,1.04964296,-2.89935312,0.14984372
1.45837879,0.82954465,-1.19874975,0.04151408
1.65279814,-0.79441735,-0.38787415,1.39649432
0.85448132,0.32646279,-0.74651649,0.25743642
2.13894578,0.03070568,-1.93691429,0.90692296
2.57961849,-0.12847256,-2.52990238,0.48736055
2.69032387,-0.32548021,-2.63258218,0.44879422
2.47992674,-0.41391257,-2.31741908,0.77992427
0.88739227,0.35348379,-0.59888358,0.55122837
1.30761643,-0.39548916,-1.17025487,0.42889694
1.50228372,-0.27807064,-1.4650294,0.18226892
1.7736182,-0.29108985,-1.73573068,0.21960702
1.22805211,-0.17612778,-0.95113914,0.75658795
0.99678019,-0.02456454,-0.86639147,0.49227346
1.33525382,-0.07885219,-1.13758403,0.6946853
1.10076901,0.01056275,-0.91281845,0.61509618
1.12514423,0.05428764,-0.94770011,0.60404214
1.15923542,0.05035732,-0.99142499,0.59863794
1.22314869,0.03905762,-1.0449757,0.63450217
1.30681677,0.04200537,-1.12259966,0.6676643
1.29627613,0.0675525,-1.08329639,0.70868709
1.33880661,0.05698974,-1.1120369,0.7433231
1.34393547,0.09481914,-1.12579305,0.72784744
1.18498408,0.15696744,-0.96784303,0.6654535
1.12688394,0.11938368,-0.93517219,0.61730699
1.12102403,0.08720413,-0.95236737,0.58488179
1.13515503,0.12577047,-0.95777157,0.59618148
1.19834424,0.28519436,-0.97447546,0.63646733
1.20295953,0.21199201,-0.99044241,0.64899525
1.21919583,0.09702995,-1.03367601,0.63916943
1.32760298,0.15696744,-1.0179547,0.83765095
0.75137226,0.20928991,-0.63744992,0.33825377
0.71089387,0.42472097,-0.49374733,0.28494871
1.31076906,1.07150541,-0.27954451,0.70131773
1.10277869,0.71065226,-0.1265074,0.83372062
1.20356291,0.82635126,-0.0859759,0.87081308
0.57770799,0.57481033,-0.05698974,-0.00958017
1.04498866,1.04251925,-0.05281377,0.0486378
1.27666985,1.26581095,0.03168826,0.16310857
1.10370246,0.67257721,0.35397508,0.80031284
1.14597749,0.75929005,0.23213494,0.82635126
1.09913631,0.80866479,0.21444847,0.71286307
1.06162642,0.76985281,0.09432785,0.72489969
1.07083012,0.80252365,-0.00687807,0.70893274
1.07996916,0.79957591,-0.10022334,0.7190042
1.19846745,0.82291222,-0.64801267,0.58242534
1.1267292,0.6703664,-0.48514974,0.76469425
1.1221982,0.61804393,-0.0859759,0.93271573
1.10227842,0.65513639,-0.09481914,0.88137584
1.06536441,0.67184028,-0.20093797,0.80203236
1.10367908,0.79097832,-0.2341001,0.73325164
1.12231391,0.82979029,-0.2286959,0.72023243
