Svtotal,Ax,Ay,Az
1.160735423,-0.048637797,1.149866303,-0.1508263
1.232825156,-0.066078623,1.221349126,-0.154265336
1.271040196,-0.081062995,1.259424169,-0.151071945
1.334945762,-0.103908021,1.315676974,-0.200692324
1.343159479,-0.072465405,1.311009711,-0.282983546
1.2775628,-0.037338107,1.229701071,-0.344394906
1.198773101,-0.003930327,1.138812258,-0.37436365
1.122316728,0.021371153,1.051853772,-0.390821894
1.070938646,0.037829398,0.994127094,-0.396471739
1.001438674,0.024318899,0.926820244,-0.378539622
0.936091761,-0.021862444,0.862952429,-0.362081378
0.898036053,-0.075167505,0.823894804,-0.349307815
0.89177391,-0.105381894,0.814560278,-0.347342652
0.900686297,-0.102188503,0.825123032,-0.34636007
0.912671854,-0.054041997,0.842563858,-0.346605715
0.942118539,0.003193391,0.883832292,-0.326217144
0.966884228,0.07541315,0.915766199,-0.300915663
0.996367851,0.144685164,0.948191397,-0.269718693
1.012349502,0.18742747,0.968088677,-0.229187195
1.002598424,0.191603443,0.964895287,-0.193568606
0.971996904,0.098258176,0.94426107,-0.208552978
0.947944351,0.06141136,0.919696526,-0.221326541
0.92268629,0.000982582,0.892429882,-0.234345749
0.894229636,-0.031688262,0.867374047,-0.215185405
0.898218698,-0.059446196,0.876954219,-0.184971016
0.909353738,-0.075904441,0.891692946,-0.161389054
0.937126084,-0.07000895,0.924363789,-0.137315801
0.973394936,-0.06411346,0.963421414,-0.123314011
0.984430803,-0.047900861,0.977914495,-0.102434148
0.982105828,-0.032916489,0.97816014,-0.081554286
0.980276466,-0.024810189,0.977423204,-0.070500241
0.984452195,-0.028494871,0.981107886,-0.075904441
0.978452163,-0.033899071,0.975212395,-0.071974114
0.964426958,-0.04200537,0.96096496,-0.07000895
0.962271574,-0.053796351,0.958508505,-0.065832978
0.964033235,-0.075904441,0.959245442,-0.05870926
0.975702387,-0.085730258,0.970299486,-0.056252806
0.995441948,-0.084747677,0.989705476,-0.064850396
1.008925301,-0.069272014,1.00297033,-0.084747677
1.006133734,-0.052076833,0.998794357,-0.109557866
1.003851481,-0.032425198,0.994618385,-0.131911601
0.99874246,-0.021125508,0.987249022,-0.149598073
1.065358608,-0.012773563,1.061925235,-0.084502031
1.08853125,-0.029477453,1.085015907,-0.082291222
1.110385997,-0.053550706,1.105158833,-0.093345267
1.124988559,-0.068780723,1.118914977,-0.094327849
1.125792031,-0.071482823,1.119897559,-0.090151876
1.127008052,-0.080326059,1.121125786,-0.082291222
1.104757614,-0.081308641,1.095824306,-0.114225129
1.111438013,-0.101451567,1.086735425,-0.209781205
1.133666611,-0.06141136,1.116949814,-0.183988434
1.178886452,0.033899071,1.166570193,-0.166547608
1.249387697,0.132648537,1.232894461,-0.152791463
1.32820655,0.192586025,1.307079384,-0.136333219
1.32924254,0.204622651,1.306096802,-0.138298382
1.235606035,0.183251498,1.204645236,-0.204868297
1.063705369,0.138544028,1.020411156,-0.266525302
0.918078823,0.092608331,0.863935011,-0.296494046
0.824207661,0.108329639,0.773291844,-0.263823202
0.818938166,0.138052737,0.773046198,-0.232380586
0.871079996,0.169986644,0.826596904,-0.215922341
0.931828705,0.208798624,0.886288746,-0.197990224
0.973848883,0.212974596,0.930504925,-0.19283167
0.986932364,0.161143408,0.956052051,-0.184479725
0.999265178,0.065832978,0.979879658,-0.184479725
1.002487105,-0.036355525,0.987003376,-0.171706162
0.956258132,-0.112259966,0.939593806,-0.137807092
0.898036053,-0.13412241,0.879901965,-0.119383684
0.834083728,-0.095310431,0.820947059,-0.112505611
0.793323309,-0.020388571,0.782626371,-0.128226919
0.789236167,0.054287642,0.775257007,-0.137561446
0.813613593,0.123314011,0.793926061,-0.128226919
0.856299919,0.161880345,0.83544014,-0.095310431
0.899254543,0.161634699,0.88284971,-0.055761515
0.920360297,0.136578864,0.909870708,-0.023336317
0.939447949,0.107838348,0.933207025,0.007615009
0.93774557,0.072956696,0.934680898,0.020388571
0.921737927,0.035372943,0.920924753,0.015721308
0.893752264,0.012282272,0.893658109,0.004175972
0.855131186,-0.006386781,0.855091775,-0.005158554
0.85726088,-0.018423408,0.857056939,0.003193391
0.891986116,-0.017195181,0.8914473,0.025792771
0.924931576,-0.015966954,0.923872498,0.041268434
0.96571683,-0.009334527,0.96415835,0.054041997
0.986167228,0.002210809,0.982827404,0.081062995
0.974304415,-0.010562754,0.967843032,0.11152303
0.988715571,-0.02800358,0.980125304,0.126998692
0.983304703,-0.044216179,0.975703686,0.113733839
1.047777608,-0.03660117,1.044238764,0.077869604
1.132597735,-0.048392152,1.128495149,0.083273804
1.147570761,-0.046918279,1.143233876,0.087941067
1.211951817,-0.109066575,1.205382172,-0.063130878
1.296567615,-0.145176455,1.288410331,-0.003193391
1.248332397,-0.066569914,1.230929298,-0.196761997
1.047662364,-0.030460035,1.025078419,-0.214202823
0.891931014,-0.083519449,0.86074162,-0.218378796
0.843724539,-0.113488193,0.806699624,-0.219607023
0.811459361,-0.131665956,0.768870226,-0.22353735
0.865061752,-0.064604751,0.819718832,-0.268736111
1.024586657,0.041759725,0.990196767,-0.259892875
1.085116451,0.063867814,1.05897749,-0.227958968
1.022945714,-0.001965164,1.00567243,-0.187181825
0.960294381,-0.076887023,0.940822034,-0.176373426
0.938577923,-0.10071463,0.916994426,-0.172934389
0.892827539,-0.123314011,0.87474341,-0.129455147
0.890717342,-0.125033529,0.875725992,-0.104153666
0.876856024,-0.114470775,0.864917593,-0.087695422
0.857941587,-0.101205921,0.84944193,-0.065341687
0.845529266,-0.09801253,0.839370467,-0.027757935
0.891420258,-0.09752124,0.886043101,0.006878072
0.945186739,-0.104890603,0.939348161,0.000982582
0.9638414,-0.107838348,0.957771569,-0.005895491
0.970737352,-0.101697212,0.965386578,-0.004175972
0.941701585,-0.079097832,0.938365579,0.003930327
0.935517203,-0.061902651,0.93345267,0.005158554
0.984929198,-0.049620379,0.98356434,0.014984372
1.053850944,-0.048392152,1.052590709,0.017686472
1.135911792,-0.045198761,1.134881931,0.017195181
1.308335791,-0.062148296,1.306833739,-0.0081063
1.303362851,-0.152300173,1.288164685,-0.127244338
1.386325213,-0.164091154,1.370455907,-0.129700792
1.419152659,-0.106610121,1.413689505,-0.06411346
1.452913888,-0.091134458,1.446360348,-0.10341673
1.474426443,-0.069517659,1.464292465,-0.157950018
1.389807323,-0.05870926,1.379299143,-0.160160827
1.227031821,-0.03930327,1.212260244,-0.185707952
1.04682253,-0.034390362,1.013778729,-0.258664648
0.890730484,-0.055270224,0.827579486,-0.324743271
0.712647734,0.008843236,0.611411499,-0.366011705
0.746688156,0.107101412,0.639415079,-0.370433323
1.059039256,0.077869604,1.043501827,-0.163108572
1.018596296,-0.055270224,1.012550502,-0.096047367
0.915729463,-0.141737419,0.896114564,-0.124296592
0.866848021,-0.102925439,0.842809503,-0.174653908
0.861411732,-0.065341687,0.843300794,-0.163108572
0.871439375,-0.018669053,0.861232911,-0.131665956
0.937397481,0.026775353,0.934189607,-0.07271105
0.915685181,0.000491291,0.913801035,-0.05870926
0.897154385,-0.043479243,0.895623273,-0.029231807
0.910513245,-0.071728468,0.907414254,-0.02210809
0.954123601,-0.107592703,0.947700106,-0.02530148
0.979057981,-0.105627539,0.973001586,-0.025792771
0.990683794,-0.084747677,0.987003376,-0.009825818
1.013870388,-0.068289432,1.01156792,0.000245645
0.907433837,-0.065096041,0.902010054,-0.074676214
0.958400596,0.008843236,0.954086887,-0.090397522
0.987828065,0.045935697,0.98356434,-0.079343477
1.020774385,0.072956696,1.016235184,-0.062639587
1.303519163,-0.073693632,1.291358076,-0.161634699
1.401508652,-0.215185405,1.334837319,-0.36895945
1.194006097,-0.074676214,1.139549194,-0.348570879
1.097216981,-0.057972324,1.048414736,-0.31835649
0.933899897,-0.142474355,0.890219073,-0.243680276
0.8044629,-0.267016593,0.719495493,-0.241223822
0.773343538,-0.30754809,0.657101551,-0.267753529
0.78685384,-0.320321653,0.640152016,-0.326708435
1.068078405,-0.134859346,0.897097145,-0.563756284
1.120137764,-0.020142926,0.984301276,-0.534278831
1.168155027,0.06141136,1.07838348,-0.444863891
1.141771049,0.03340778,1.117932396,-0.229678486
0.965000937,-0.151071945,0.931733152,-0.200692324
0.894510338,-0.212483305,0.833966267,-0.243925922
0.828095662,-0.142474355,0.712371775,-0.397454321
0.879741684,-0.023336317,0.756587954,-0.448302927
0.921160442,0.005895491,0.812595114,-0.433809846
0.975256078,0.002456454,0.910361999,-0.349799106
0.985389313,-0.018177763,0.93345267,-0.315163099
0.997515621,-0.05870926,0.928294116,-0.36036186
0.97559168,-0.044216179,0.899307954,-0.375591877
0.963727201,-0.045444406,0.883095355,-0.383206886
0.97520562,-0.036846816,0.888008264,-0.401384648
1.058554891,0.005158554,0.98626644,-0.384435113
1.054254451,0.023827608,0.991179349,-0.358396696
0.988069658,0.048392152,0.93345267,-0.320321653
0.780246058,0.129700792,0.695422239,-0.329164889
0.781971119,0.126507401,0.686579004,-0.35225556
0.739174884,0.151808882,0.629097971,-0.357168469
0.697416172,0.18693618,0.55908902,-0.372644132
0.703221801,0.201183615,0.533050604,-0.412193048
0.738937005,0.183497143,0.543122067,-0.466235044
0.783918451,0.181286334,0.568423547,-0.50848606
0.820702884,0.18423408,0.592005509,-0.537717867
0.856682122,0.176373426,0.622465544,-0.561545475
0.906356344,0.165810672,0.671594632,-0.585618728
0.960804259,0.146404682,0.724899692,-0.613376663
0.984650678,0.126016111,0.759290054,-0.614113599
0.948012587,0.101697212,0.75462279,-0.564738866
0.96262612,0.173180035,0.767641999,-0.554421757
1.022328364,0.216904923,0.79613687,-0.603550845
1.135320127,0.38836544,0.808173496,-0.696404821
0.985915744,0.336779898,0.715073875,-0.58930341
0.943887383,0.270455629,0.700335148,-0.572108229
1.018602397,0.194059897,0.752657627,-0.658329778
1.035119074,0.200692324,0.750446818,-0.684122549
0.978200422,0.206587815,0.659558005,-0.692228849
0.969894429,0.22894155,0.600848745,-0.726127919
1.006323893,0.225256868,0.606744236,-0.770589744
0.969583586,0.146895973,0.607972463,-0.740866646
0.951021546,0.103171085,0.615587472,-0.717530329
