Svtotal,Ax,Ay,Az
1.00425747,-0.18841005,0.71974114,0.67454238
0.99246503,-0.0832738,0.70942403,0.68903546
1.04492852,-0.04642699,0.7811525,0.69247449
0.97387664,-0.17760165,0.64555622,0.70721322
1.02186368,-0.00884324,0.69615918,0.74799036
1.01503933,-0.02505583,0.67675319,0.75609666
0.99051177,-0.02775793,0.65685591,0.74086665
0.98651313,-0.10611883,0.64580186,0.73816455
1.01078373,-0.12847256,0.64285412,0.76936152
1.03599484,-0.09506479,0.66373398,0.78975009
0.96255597,-0.02898616,0.6033052,0.74946424
1.0511303,0.10169721,0.70868709,0.76960716
1.05728862,0.03439036,0.71409129,0.77894169
1.01248399,-0.05846361,0.64801267,0.7757483
0.99279892,-0.05723539,0.62516764,0.76911587
0.96698458,-0.00171952,0.62025473,0.74184923
0.99281503,0.03193391,0.65120606,0.7487273
1.01312795,0.05821797,0.66569914,0.76150086
1.02709543,0.13485935,0.68412255,0.7541315
0.99380558,0.07590444,0.66078623,0.73841019
0.98958441,0.0994864,0.63327394,0.75388585
1.02560183,0.12748998,0.67061205,0.76543119
0.96587212,0.06386781,0.63425652,0.72563663
0.9357734,0.05232248,0.60453343,0.71237177
0.91422204,0.03954892,0.57407339,0.71040661
0.94303339,0.07467621,0.61878086,0.70770451
1.03622311,0.05576151,0.70795016,0.75462279
1.1551816,0.2773337,0.70745887,0.87007615
1.04163286,0.30067002,0.62369377,0.77820475
1.01415475,0.2719295,0.59298809,0.77648523
1.00284506,0.24564544,0.56645838,0.79024138
0.87925507,0.25596255,0.5330506,0.65071477
0.86466849,0.15008936,0.48048248,0.70303725
0.87029219,0.12159449,0.49939718,0.70230031
0.75152495,0.23188929,0.49743202,0.51339897
0.59556067,0.29723098,0.39991078,0.32621714
0.61538433,0.3930327,0.35274685,0.31590004
0.568561,0.26603401,0.42840565,0.26259497
0.6453087,0.24859318,0.54435029,0.24146947
0.71043528,0.17268874,0.63794121,0.26062981
0.75298518,0.0675525,0.70942403,0.24318899
1.13669371,0.14615904,0.88776262,0.6946853
1.38229927,0.10022334,1.02286761,0.92436379
1.10194899,0.41784289,0.75830747,0.68166609
1.08569074,0.65587332,0.61337666,0.61018327
1.43300757,0.19160344,0.98209047,1.02581536
1.67341493,0.2368022,1.17737859,1.16534197
1.4440415,0.04937473,0.99977694,1.04079973
1.55856154,0.03635553,0.9828274,1.20906685
0.95077698,0.48637797,0.47286747,0.66619043
1.46842063,1.21913832,0.70942403,0.40826272
1.22795013,0.09531043,0.51413591,1.11105432
1.73298777,0.60674424,0.68559642,1.47141618
8.88852042,6.3963616,0.75806183,6.12516904
1.37261829,-1.21250589,-0.63425652,0.10783835
0.98238559,0.34734265,-0.47999119,-0.78360895
2.31546238,2.31226052,-0.12134885,0.00958017
0.49326399,0.22304606,-0.06558733,0.43503807
0.29133601,-0.01940599,-0.28642258,0.04962038
2.99870235,1.6266641,-2.4591565,-0.5465611
3.75249258,1.65859801,-3.34937557,-0.33456909
3.12741941,1.13488193,-2.90795071,-0.1913578
2.13263685,0.6006031,-2.04229618,-0.12822692
1.21195597,0.08499332,-1.19236296,0.19970974
0.97167618,-0.60576165,-0.12454224,0.74946424
0.9485097,-0.70303725,-0.42226451,0.47655215
1.30469628,-0.30312647,-1.17320262,0.48367587
1.11822108,-0.11373384,-0.98724902,0.51266203
1.47186158,-0.29231807,-1.33778506,0.53968303
1.32829593,-0.25522561,-1.18057198,0.55270224
1.28752976,-0.2665253,-1.13070596,0.55515869
1.23196407,-0.19995539,-1.11916062,0.47458699
1.19932972,-0.24613673,-1.07150541,0.47925425
1.17456322,-0.31639133,-0.93173315,0.64138024
1.48002234,-0.46279601,-1.15576179,0.80031284
1.60321299,-0.50062541,-1.29430582,0.8027693
1.33393705,-0.26849047,-1.12038885,0.67233157
1.24653448,-0.17858423,-1.05946878,0.63204572
1.16997854,-0.11717287,-1.01574389,0.56866919
1.18850004,-0.12699869,-1.06634685,0.509223
1.21183707,-0.10317108,-1.08747236,0.52469866
1.21225997,0.06951766,-1.12456482,0.44732035
1.23311454,0.05870926,-1.09385914,0.56621274
1.25250898,-0.09580172,-1.0719967,0.64064331
0.90644395,0.16482809,-0.77918733,0.43282726
0.85490634,0.34169281,-0.73693632,0.2665253
0.94045539,0.51757494,-0.6465388,0.44560083
1.18337293,0.47999119,-0.84379208,0.67675319
1.2132338,0.72268888,0.26898176,0.93664606
1.0900929,1.00911147,-0.37043332,0.18104069
1.62877081,1.55518128,0.14345694,0.46230472
1.23036515,1.05406458,0.12847256,0.62148296
1.18025977,1.00370727,0.07958912,0.61583312
1.14806498,0.98626644,0.07443057,0.58291663
1.11728709,0.98331869,0.02014293,0.53010286
1.12404827,1.02556971,-0.00221081,0.46009391
1.10328053,0.98405563,-0.10071463,0.48858878
1.08305055,0.93762864,-0.16114341,0.51757494
1.06794586,0.86884792,-0.20585088,0.58586437
1.11247745,0.82905336,-0.34979911,0.65415381
1.11038578,0.76788764,-0.51708365,0.61313102
1.10754326,0.71826727,-0.62148296,0.56965177
1.09742836,0.71777597,-0.53501577,0.63474782
1.1087003,0.7136,-0.52862899,0.66373398
1.11839943,0.70524806,-0.53108544,0.686579
1.09680081,0.65832978,-0.52862899,0.7000895
1.10539252,0.6703664,-0.50234492,0.72121501
1.12536289,0.70475677,-0.53010286,0.69910692
1.08146911,0.69050933,-0.40285852,0.72833873
1.07867735,0.72760179,-0.43135339,0.66938382
1.09384579,0.74381439,-0.40629756,0.69149191
