Svtotal,Ax,Ay,Az
0.938136657,-0.124787883,0.923381207,0.109066575
0.920773055,-0.084256386,0.91355539,0.078360895
0.956013613,-0.033162134,0.954578178,0.040531498
1.018492354,0.003439036,1.018445993,0.009088881
1.052507237,0.036846816,1.051853772,0.004175972
1.071654406,0.058954905,1.070031535,0
1.094211584,0.065832978,1.092139624,-0.01400179
1.118346505,0.079097832,1.115230296,-0.026529707
1.123982645,0.076150086,1.120880141,-0.034144716
1.126344183,0.076887023,1.123336595,-0.029231807
1.10069355,0.066324269,1.098526406,-0.019160344
1.088394957,0.029477453,1.087963652,-0.008351945
1.088757592,-0.010808399,1.088700588,-0.0027021
1.15227492,-0.072956696,1.148146785,-0.064604751
1.252000827,-0.121348847,1.242474633,-0.095064785
1.290451598,-0.130683374,1.281286613,-0.080571704
1.313207953,-0.120857556,1.302657766,-0.113979484
1.350406821,-0.08401074,1.334591673,-0.188164407
1.343298088,-0.040040207,1.319116011,-0.250558348
1.317567627,0.018423408,1.286199522,-0.285194355
1.265965202,0.068289432,1.226016389,-0.308039381
1.212999917,0.106855766,1.166324547,-0.31565439
1.142145265,0.110540448,1.088454943,-0.327936662
1.027594448,0.094082203,0.970299486,-0.324988917
0.938527518,0.075658795,0.879901965,-0.317619553
0.866068835,0.04200537,0.810384305,-0.302635182
0.808500497,0.005158554,0.750692463,-0.300178727
0.775272302,-0.027512289,0.708441448,-0.313689226
0.779196511,-0.024564544,0.700089503,-0.341201516
0.819765648,0.012282272,0.729566956,-0.373626714
0.871315836,0.063867814,0.775257007,-0.392541412
0.929191273,0.112259966,0.834457558,-0.393032703
0.989137109,0.155984854,0.906186027,-0.364537832
1.045216814,0.164091154,0.985529504,-0.307056799
1.094450562,0.14272,1.059714426,-0.233363168
1.145420768,0.112505611,1.126038695,-0.177110362
1.187859131,0.060674424,1.177869883,-0.141246128
1.201542672,0.013756145,1.193591191,-0.137315801
1.14797749,-0.027757935,1.13709274,-0.155247918
1.076923559,-0.042496661,1.060451363,-0.182760207
0.984782365,-0.040777143,0.963912705,-0.197498933
0.911004222,-0.0054042,0.8914473,-0.187673116
0.883488608,0.035372943,0.864426302,-0.179075525
0.885537909,0.071237177,0.867374047,-0.163599863
0.885970262,0.098749467,0.869830502,-0.136333219
0.901559458,0.09481914,0.887271328,-0.12871821
0.912290851,0.027757935,0.905203445,-0.110049157
0.905901282,-0.004912909,0.900781827,-0.096047367
0.907911859,-0.035618589,0.90274699,-0.089906231
0.937601388,-0.049866024,0.932715734,-0.081554286
0.993049968,-0.050357315,0.990933703,-0.040777143
0.987112712,-0.062393942,0.984546922,-0.034144716
0.991440119,-0.056498451,0.989214185,-0.034881652
1.031792959,-0.024564544,1.031219555,-0.024073253
1.038425123,-0.037583752,1.037606337,-0.016949535
1.037919889,-0.03660117,1.037115046,-0.018177763
1.058425,-0.021371153,1.057749263,-0.031196971
1.140300127,-0.019651635,1.129477731,-0.155493563
1.312906763,0.045690052,1.307570675,-0.109066575
1.406066128,0.176619071,1.372421071,-0.249575767
1.270822318,0.185216661,1.212997181,-0.330638762
1.079098049,0.187181825,1.008620175,-0.334814734
0.751796614,0.149843718,0.65661026,-0.334077798
0.835823327,0.179321171,0.732760346,-0.359870569
0.950868399,0.200201033,0.861724202,-0.348570879
1.117000406,-0.062639587,1.10638706,-0.140263546
0.93031983,-0.151317591,0.8995536,-0.182760207
0.844536381,-0.138298382,0.808419142,-0.20142926
0.79253503,-0.108083993,0.760518281,-0.195042479
0.885770921,-0.007123718,0.884323582,-0.05011167
0.934727798,-0.000736936,0.934680898,-0.009334527
0.885149214,-0.024318899,0.884077937,-0.03610988
0.914513855,-0.018423408,0.914292326,-0.0081063
1.000359498,-0.021371153,1.000022585,0.014738726
1.053002006,-0.014738726,1.052345063,0.034144716
1.103057601,-0.010071463,1.101474151,0.058217969
1.108327125,-0.010071463,1.106632705,0.060428778
1.058140478,-0.017932117,1.05627539,0.060183133
1.03894103,-0.04200537,1.0368694,0.050357315
1.023852726,-0.082782513,1.020411156,0.013510499
1.023261753,-0.066569914,1.020411156,-0.037338107
1.087641614,-0.123068365,1.080348643,-0.025792771
1.131633566,-0.161880345,1.111545614,-0.137315801
1.209645569,-0.176373426,1.17639601,-0.219607023
1.226099884,-0.1481242,1.183765373,-0.282983546
1.215166502,-0.15942389,1.169026647,-0.2908442
1.069140869,-0.27364902,1.016480829,-0.18693618
0.990391753,-0.309021963,0.920924753,-0.193077316
