AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1399,-1489,-89,48,-27,9
-1393,-1492,-86,43,-21,11
-1399,-1489,-86,36,-9,15
-1396,-1492,-79,28,-3,18
-1400,-1489,-79,21,3,20
-1390,-1491,-73,13,-4,19
-1375,-1495,-57,8,4,14
-1388,-1487,-63,13,2,7
-1394,-1496,-71,18,7,3
-1402,-1497,-75,21,9,0
-1405,-1491,-80,20,-4,-3
-1413,-1498,-67,22,-10,-2
-1434,-1507,-72,29,-13,6
-1413,-1500,-71,36,-35,10
-1393,-1501,-78,40,-40,10
-1388,-1499,-95,36,-46,10
-1394,-1499,-97,30,-30,15
-1380,-1494,-103,23,-19,19
-1372,-1491,-97,14,-11,17
-1384,-1484,-125,3,0,16
-1382,-1508,-83,-3,19,17
-1390,-1504,-71,2,34,15
-1399,-1497,-63,12,19,11
-1403,-1507,-54,26,2,7
-1415,-1496,-67,40,-15,8
-1416,-1493,-70,50,-33,14
-1411,-1494,-84,55,-32,25
-1394,-1483,-107,51,-34,35
-1373,-1478,-103,42,-35,38
-1375,-1483,-94,35,-13,38
-1372,-1475,-97,30,-14,38
-1359,-1480,-81,28,-2,36
-1378,-1483,-86,26,17,35
-1365,-1485,-78,26,14,35
-1353,-1486,-66,29,23,31
-1393,-1492,-66,39,36,30
-1425,-1495,-65,52,22,39
-1434,-1494,-62,61,5,52
-1439,-1494,-71,64,-4,63
-1431,-1491,-77,65,-17,69
-1414,-1493,-77,62,-25,69
-1407,-1490,-89,56,-21,63
-1403,-1493,-89,47,-14,57
-1390,-1488,-92,39,-11,48
-1383,-1490,-86,31,5,39
-1384,-1495,-77,26,16,28
-1382,-1488,-62,29,16,18
-1390,-1487,-73,35,17,11
-1397,-1486,-84,40,12,10
-1393,-1481,-83,44,5,13
-1383,-1475,-89,49,4,22
-1369,-1473,-94,52,8,31
-1357,-1465,-101,55,14,42
-1353,-1458,-104,58,30,57
-1349,-1456,-110,61,48,72
-1346,-1446,-108,67,56,85
-1342,-1444,-112,75,55,95
-1366,-1446,-114,88,37,104
-1444,-1455,-97,112,-26,125
-1489,-1448,-116,153,-183,169
-1501,-1476,-75,223,-359,231
-1500,-1489,-92,328,-540,313
-1407,-1495,-113,466,-718,400
-1285,-1506,-130,637,-851,475
-1115,-1518,-161,831,-836,534
-1083,-1493,-277,1027,-740,595
-1066,-1502,-355,1205,-604,659
-1226,-1539,-441,1368,-467,742
-1307,-1567,-513,1518,-468,848
-1373,-1632,-546,1687,-540,965
-1589,-1696,-362,1906,-552,1097
-1786,-1825,-367,2180,-682,1245
-1790,-1944,-379,2496,-851,1381
-1654,-2063,-484,2824,-976,1437
-1501,-2216,-558,3126,-853,1392
-1517,-2322,-568,3389,-561,1264
-1708,-2407,-481,3620,-255,1107
-2007,-2525,-229,3840,-75,966
-2416,-2567,129,4079,13,884
-2730,-2653,508,4352,-50,868
-2976,-2816,870,4659,-174,896
-3191,-3013,1136,4957,-344,951
-3149,-3113,1341,5217,-544,981
-3337,-3144,1574,5397,-845,971
-3435,-3111,1901,5504,-1192,910
-3517,-2835,1957,5469,-1637,769
-3359,-2323,2055,5226,-2102,496
-2932,-1682,1862,4754,-2478,65
-2178,-1044,1822,4054,-2524,-573
-1452,-370,1826,3167,-2019,-1406
-1006,238,1565,2141,-1180,-2356
-1138,764,1661,1057,-318,-3307
-1794,1083,2012,82,254,-4102
-2513,1284,2452,-696,349,-4630
-3114,1519,2775,-1265,61,-4855
-3450,1679,2928,-1687,-506,-4807
-3554,1810,2954,-2018,-1193,-4532
-3252,1914,2708,-2287,-1757,-4108
-2664,1895,2157,-2578,-2295,-3635
-1842,1857,1643,-2926,-2487,-3184
-1156,1724,1209,-3312,-2384,-2782
-637,1593,822,-3726,-2063,-2426
-316,1492,532,-4137,-1706,-2121
-192,1391,378,-4520,-1378,-1839
-160,1321,312,-4842,-1204,-1561
-148,1258,320,-5081,-1161,-1281
-302,1160,419,-5220,-1279,-963
-460,1138,428,-5247,-1650,-579
-419,1137,373,-5186,-2084,-128
-277,991,295,-5042,-2279,354
-63,883,216,-4816,-2305,830
63,803,162,-4507,-2109,1276
14,780,29,-4162,-2093,1680
-34,709,-69,-3835,-2177,2078
-104,598,-351,-3554,-2288,2457
-131,507,-639,-3348,-2414,2837
-34,395,-848,-3168,-2437,3200
276,103,-977,-2960,-2213,3475
380,40,-1012,-2676,-1836,3607
218,-86,-948,-2310,-1429,3645
-326,-408,-899,-1875,-1202,3687
-728,-543,-753,-1344,-1349,3768
-961,-728,-929,-724,-1465,3865
-1124,-1021,-1289,-110,-1368,3950
-1184,-1208,-1485,461,-1038,3972
-1327,-1356,-1613,974,-580,3912
-1487,-1491,-1671,1414,-196,3778
-1501,-1540,-1533,1811,81,3561
-1562,-1556,-1279,2213,296,3277
-1819,-1544,-917,2643,410,3001
-2362,-1498,-504,3116,442,2849
-3301,-1608,-142,3601,436,2941
-4216,-1824,176,4054,298,3309
-4650,-1919,398,4462,105,3806
-4808,-1965,513,4795,-42,4260
-4664,-1851,467,4994,-106,4553
-4107,-1681,361,5003,80,4576
-3401,-1403,176,4778,470,4242
-2925,-1201,-112,4351,804,3632
-2676,-738,73,3836,1361,2882
-2385,-342,-26,3250,1424,1990
-2208,-111,6,2634,1103,957
-2748,-41,342,2085,914,-17
-3385,-272,718,1686,614,-697
-3709,-236,958,1427,393,-1061
-3808,-167,969,1244,88,-1202
-3677,-239,1055,1109,-201,-1207
-3461,-326,1082,1026,-366,-1130
-3110,-343,1049,975,-529,-1044
-2666,-396,1047,945,-602,-998
-2338,-438,1031,934,-561,-997
-2079,-447,1005,929,-478,-1026
-1891,-419,993,927,-390,-1066
-1789,-356,945,916,-307,-1100
-1746,-323,925,891,-238,-1118
-1645,-258,834,837,-210,-1123
-1595,-210,777,756,-145,-1104
-1505,-204,750,657,-66,-1077
-1431,-157,702,544,9,-1050
-1390,-124,705,429,103,-1007
-1379,-152,727,324,201,-948
-1387,-178,754,233,245,-878
-1451,-150,783,167,266,-789
-1501,-170,770,114,283,-679
-1570,-226,752,68,291,-553
-1641,-253,722,30,278,-414
-1682,-293,700,0,268,-274
-1709,-323,666,-24,268,-144
-1732,-342,640,-51,251,-28
-1781,-371,627,-74,217,71
-1809,-389,636,-91,152,150
-1824,-418,662,-89,97,200
-1826,-451,735,-56,35,215
-1825,-454,720,10,3,197
-1800,-469,652,79,-38,148
-1738,-477,628,131,-36,70
-1775,-485,570,165,22,-11
-1836,-475,525,172,15,-75
-1907,-469,525,164,4,-108
-1997,-477,537,152,-20,-99
-2047,-483,532,136,-66,-55
-2051,-498,522,119,-85,5
-2050,-522,505,100,-85,68
-2027,-543,513,85,-90,122
-1991,-552,536,85,-88,157
-1948,-562,557,98,-65,169
-1912,-564,572,122,-29,158
-1891,-563,569,148,-2,125
-1900,-561,537,163,29,87
-1948,-553,484,154,49,60
-1978,-556,451,120,65,44
-2010,-547,457,75,72,40
-2049,-546,475,35,66,46
-2077,-558,490,5,25,62
-2035,-558,526,-11,-20,75
-1979,-563,554,-6,-41,71
-1927,-566,564,15,-36,52
-1867,-558,582,51,-6,16
-1873,-553,547,85,43,-25
-1897,-564,520,102,71,-60
-1919,-555,510,107,67,-87
-1935,-542,496,104,40,-101
-1946,-531,502,96,0,-105
-1958,-520,496,88,-32,-92
-1942,-515,500,78,-55,-70
-1924,-512,508,68,-61,-46
-1911,-512,518,63,-54,-21
-1874,-511,545,64,-45,-2
-1850,-510,564,70,-25,7
-1830,-502,574,81,-8,6
-1818,-489,576,89,10,0
-1864,-479,552,89,11,0
-1888,-478,543,79,2,10
-1885,-475,536,65,-8,21
-1901,-473,519,50,-10,33
-1927,-488,521,35,-3,50
-1917,-499,533,22,-2,67
-1906,-508,549,12,-11,75
-1899,-511,559,10,-27,78
-1886,-519,567,12,-38,79
-1878,-520,583,24,-38,75
-1874,-517,590,43,-33,64
-1897,-517,574,66,-21,57
